8.0.1121513121.1|[13,28,18,16,8,-4,4,-3,1]
8.0.1123925625.1|[121,-77,-39,-12,39,-2,-4,-2,1]
8.0.1143318969.1|[4,-10,13,-22,24,-2,-2,-2,1]
8.0.1204367616.4|[169,0,246,0,107,0,18,0,1]
8.0.1223810289.2|[9,15,37,-8,23,-2,8,-2,1]
8.0.1234538496.2|[241,-282,394,-242,167,-58,24,-4,1]
8.0.1285652736.3|[169,26,2,8,55,16,2,-2,1]
8.0.1405125225.1|[49,-49,-7,-28,43,-2,-4,-2,1]
8.0.1405125225.2|[81,0,-63,0,25,0,-7,0,1]
8.0.1432244025.1|[1,-1,6,7,23,7,6,-1,1]
8.0.1445900625.1|[16,0,36,0,77,0,9,0,1]
8.0.1534132224.10|[4,8,28,-24,34,-8,6,0,1]
8.0.1568160000.5|[121,0,-77,0,38,0,-7,0,1]
8.0.1568160000.8|[121,0,77,0,38,0,7,0,1]
8.0.1579585536.10|[484,-352,200,8,-38,28,-4,-2,1]
8.0.1623525849.1|[16,-28,17,-40,46,-2,-4,-2,1]
8.0.1635150969.3|[1,0,40,0,38,0,11,0,1]
8.0.1658525625.6|[81,27,72,-3,43,1,8,-1,1]
8.0.1731891456.1|[256,0,-144,0,65,0,-9,0,1]
8.0.1767277521.3|[7,-38,64,-40,38,-10,1,-2,1]
8.0.1768034304.4|[49,-14,-31,18,14,-6,-1,-2,1]
8.0.1768034304.5|[9,18,51,-18,34,-2,9,-2,1]
8.0.1898257761.1|[4,0,19,0,26,0,11,0,1]
8.0.1945603881.1|[9,-15,7,-18,23,-2,-2,-2,1]
8.0.1955143089.1|[1,1,7,-4,36,4,7,-1,1]
8.0.2031485184.5|[484,0,-384,0,125,0,-18,0,1]
8.0.2091141441.1|[81,-27,9,9,-15,3,1,-1,1]
8.0.2127515625.3|[121,77,115,2,39,-2,10,-2,1]
8.0.2136658176.4|[625,-500,125,40,-44,8,5,-4,1]
8.0.2144153025.3|[16,0,52,0,45,0,13,0,1]
8.0.2211350625.4|[256,-64,-96,4,29,1,-6,-1,1]
8.0.2211350625.5|[121,11,89,14,54,6,9,-1,1]
8.0.2310628761.1|[1,0,120,0,74,0,15,0,1]
8.0.2354966784.4|[169,286,242,-216,95,0,2,-2,1]
8.0.2439569664.7|[49,0,-49,0,42,0,-7,0,1]
8.0.2569273344.7|[484,0,-220,0,78,0,-10,0,1]
8.0.2569273344.8|[484,0,0,0,56,0,0,0,1]
8.0.2627997696.1|[49,-42,-13,-14,30,-2,-3,-2,1]
8.0.2654825625.1|[121,66,124,-26,59,-4,9,-1,1]
8.0.2672476416.4|[1,2,9,-10,24,-4,5,0,1]
8.0.2702336256.1|[625,0,225,0,56,0,9,0,1]
8.0.2847396321.1|[1,0,-9,0,80,0,-9,0,1]
8.0.2940350625.1|[361,-133,-103,-18,38,6,-7,-1,1]
8.0.3010058496.1|[81,-108,54,6,-17,2,6,-4,1]
8.0.3038765625.1|[121,99,180,-59,79,-9,10,-1,1]
8.0.3066612129.1|[1,0,13,0,27,0,10,0,1]
8.0.3098592225.1|[4,0,23,0,29,0,10,0,1]
8.0.3121680384.1|[67,52,-20,-56,9,20,-2,-4,1]
8.0.3121680384.8|[64,-64,-8,-40,57,-2,-5,-2,1]
8.0.3137792256.3|[4,4,12,0,18,4,8,-2,1]
8.0.3202654464.3|[484,0,496,0,165,0,22,0,1]
8.0.3317760000.2|[625,0,0,0,-25,0,0,0,1]
8.0.3317760000.3|[81,0,-36,0,7,0,-4,0,1]
8.0.3317760000.8|[81,0,36,0,7,0,4,0,1]
8.0.3318796881.1|[4,0,43,0,38,0,11,0,1]
8.0.3468738816.6|[484,88,8,0,77,18,2,-2,1]
8.0.3535848369.1|[21,-72,61,14,-18,4,6,-4,1]
8.0.3663275625.1|[361,-171,-109,-14,63,-2,-6,-2,1]
8.0.3755360961.1|[1,1,6,-5,24,-2,5,0,1]
8.0.3830743449.1|[81,-81,36,-9,1,-3,4,-3,1]
8.0.3857527881.1|[43,22,19,19,-12,5,7,-1,1]
8.0.3866476761.4|[49,49,91,-14,43,-2,10,-2,1]
8.0.3887771904.9|[576,0,672,0,217,0,26,0,1]
8.0.3941830656.3|[1089,-594,288,36,-53,32,-4,-2,1]
8.0.3997400625.1|[400,-200,-120,-30,81,-2,-7,-2,1]
8.0.4069419264.1|[1,-12,55,-84,50,0,-7,0,1]
8.0.4161798144.10|[49,0,-42,0,29,0,-6,0,1]
8.0.4161798144.13|[49,0,42,0,29,0,6,0,1]
8.0.4228250625.1|[81,0,99,0,112,0,11,0,1]
8.0.4236447744.3|[16,16,36,-4,29,2,9,-2,1]
8.0.4277552409.3|[16,8,32,-6,47,3,8,-1,1]
8.0.4330692864.3|[1089,-594,-81,102,-32,-8,11,-4,1]
8.0.4443955569.1|[9,0,39,0,42,0,12,0,1]
8.0.4601315889.1|[9,12,31,-14,26,-3,6,-1,1]
8.0.4678560000.2|[361,0,-171,0,62,0,-9,0,1]
8.0.4678560000.4|[361,0,171,0,62,0,9,0,1]
8.0.4709390625.6|[256,64,160,-4,69,1,10,-1,1]
8.0.4718041344.2|[256,-128,112,-80,25,-20,7,-2,1]
8.0.4797501696.7|[1089,0,-714,0,187,0,-22,0,1]
8.0.4797501696.8|[1296,-864,180,60,-59,10,5,-4,1]
8.0.4857532416.1|[31,86,-17,-82,96,-14,1,-2,1]
8.0.4857532416.2|[9,-30,67,-98,98,-2,-7,-2,1]
8.0.4868829729.1|[81,-54,-9,15,-8,5,-1,-2,1]
8.0.4922986896.1|[4,0,47,0,47,0,13,0,1]
8.0.4948278336.1|[25,0,87,0,68,0,15,0,1]
8.0.5184000000.3|[400,0,-200,0,80,0,-10,0,1]
8.0.5184000000.4|[400,0,200,0,80,0,10,0,1]
8.0.5206055409.1|[81,-81,9,27,-23,9,1,-3,1]
8.0.5273809641.2|[1,5,30,-23,29,-5,6,-1,1]
8.0.5521084416.8|[100,-80,-26,-32,55,-2,-5,-2,1]
8.0.5554571841.1|[625,0,75,0,-16,0,3,0,1]
8.0.5677321104.1|[13,-52,108,-126,99,-46,20,-4,1]
8.0.5722166025.1|[4,-14,33,-48,48,-2,-4,-2,1]
8.0.5780865024.5|[1089,0,-396,0,111,0,-12,0,1]
8.0.5802782976.1|[1296,0,396,0,85,0,11,0,1]
8.0.5808268944.1|[16,12,29,-7,24,-1,6,-1,1]
8.0.5813757504.1|[16,0,68,0,57,0,14,0,1]
8.0.5886725625.1|[625,-125,-200,5,51,1,-8,-1,1]
8.0.5886725625.2|[361,171,233,4,63,-2,12,-2,1]
8.0.5979619584.3|[1369,0,-914,0,243,0,-26,0,1]
8.0.6034027041.1|[9,3,19,-6,33,-2,6,0,1]
8.0.6042419289.1|[4,-30,91,-120,66,0,-8,0,1]
8.0.6080256576.2|[256,-192,112,-48,12,-12,7,-3,1]
8.0.6092895249.1|[256,0,-176,0,57,0,-11,0,1]
8.0.6166175625.2|[361,38,194,18,83,6,11,-1,1]
8.0.6194477025.1|[112,-204,175,-99,30,-3,1,0,1]
8.0.6227103744.5|[49,42,71,-2,30,-2,9,-2,1]
8.0.6256968201.1|[1,-2,10,14,33,10,7,-1,1]
8.0.6339822129.1|[25,20,46,-14,35,-2,7,-1,1]
8.0.6498455769.2|[1,1,6,-3,25,3,6,-1,1]
8.0.6596038656.3|[1261,-926,1166,-506,319,-82,32,-4,1]
8.0.6597500625.1|[1296,0,-252,0,13,0,-7,0,1]
8.0.6672275856.1|[81,-81,18,27,-26,9,2,-3,1]
8.0.6843921984.1|[1,0,35,0,36,0,11,0,1]
8.0.6903615744.1|[1089,0,870,0,235,0,26,0,1]
8.0.6927565824.3|[4,0,10,0,23,0,5,0,1]
8.0.6975590400.1|[67,-140,220,-176,129,-52,22,-4,1]
8.0.6975590400.7|[171,330,193,118,80,-2,11,-2,1]
8.0.7007196681.1|[9,3,16,1,23,3,6,-1,1]
8.0.7244222769.4|[225,0,-237,0,88,0,-13,0,1]
8.0.7267221504.7|[1369,0,444,0,11,0,-12,0,1]
8.0.7296405561.1|[4,6,19,-7,29,4,9,-2,1]
8.0.7401332961.1|[9,0,57,0,49,0,13,0,1]
8.0.7438545009.3|[9,-21,25,-44,47,-2,-4,-2,1]
8.0.7489863936.1|[1089,198,18,-12,103,20,2,-2,1]
8.0.7660625625.1|[841,-232,-226,-22,63,6,-9,-1,1]
8.0.7798302864.1|[4,0,28,0,32,0,11,0,1]
8.0.7889170041.1|[25,0,63,0,46,0,12,0,1]
8.0.8140550625.1|[400,200,320,-70,111,-9,12,-1,1]
8.0.8173064025.1|[81,0,153,0,85,0,17,0,1]
8.0.8173064025.2|[225,-135,-69,-30,67,-2,-6,-2,1]
8.0.8177946624.1|[1089,792,288,-108,34,16,8,-4,1]
8.0.8248090761.1|[64,8,57,-7,41,-2,7,0,1]
8.0.8275904784.2|[81,-81,45,-18,4,-6,5,-3,1]
8.0.8275904784.3|[36,90,105,75,4,-15,8,-3,1]
8.0.8468600625.1|[841,-87,-281,28,68,-4,-9,-1,1]
8.0.8493465600.17|[100,0,-80,0,54,0,-8,0,1]
8.0.8493465600.20|[100,0,80,0,54,0,8,0,1]
8.0.8548296849.1|[4,2,11,3,25,8,9,-2,1]
8.0.8579946384.1|[64,0,140,0,80,0,16,0,1]
8.0.8599965696.2|[196,-56,-82,28,27,-6,-3,-2,1]
8.0.8599965696.10|[64,64,120,-24,57,-2,11,-2,1]
8.0.8608313961.2|[1,-8,58,-50,45,-10,7,-1,1]
8.0.8681953329.1|[21,-57,102,-102,82,-40,18,-4,1]
8.0.8734023936.1|[1369,0,1158,0,299,0,30,0,1]
8.0.8734023936.2|[2116,-644,446,-126,11,-12,-1,-2,1]
8.0.8923447296.2|[196,56,-68,24,22,-8,-6,0,1]
8.0.8972825625.2|[841,-319,-227,-16,93,-2,-8,-2,1]
8.0.9171701361.1|[16,0,104,0,81,0,17,0,1]
8.0.9183772224.1|[372,-462,247,-132,51,-22,9,0,1]
8.0.9310127121.1|[7,-33,74,-94,78,-40,18,-4,1]
8.0.9391935744.3|[2401,-1372,245,84,-76,12,5,-4,1]
8.0.9475854336.1|[75,-60,136,-136,29,44,-10,-4,1]
8.0.9475854336.2|[1,-10,91,-94,102,-2,13,-2,1]
8.0.9475854336.15|[256,0,-96,0,28,0,-6,0,1]
8.0.9503910144.2|[4,0,36,0,40,0,12,0,1]
8.0.9604196001.1|[1,2,9,-8,26,1,6,-1,1]
8.0.9616548096.2|[2116,0,-1184,0,261,0,-26,0,1]
8.0.9681969609.1|[81,-27,18,21,-11,7,2,-1,1]
8.0.10025015625.1|[961,-31,-340,51,89,-9,-10,-1,1]
8.0.10155197529.1|[1,3,13,-8,21,2,8,-2,1]
8.0.10189691136.1|[31,-102,194,-202,147,-58,24,-4,1]
8.0.10206050625.1|[961,-372,-259,-32,114,-2,-9,-2,1]
8.0.10257030729.1|[16,28,73,-26,46,-2,10,-2,1]
8.0.10381368321.1|[52,98,81,29,3,-4,-1,-3,1]
8.0.10386871056.1|[4,8,26,-16,27,-3,6,-1,1]
8.0.10423593216.5|[9,12,28,-4,21,0,8,-2,1]
8.0.10430945424.1|[4,2,11,-1,24,3,6,-1,1]
8.0.10758875625.1|[625,125,300,-5,101,1,12,-1,1]
8.0.10869313536.1|[2089,-1622,2002,-794,483,-106,40,-4,1]
8.0.10899360000.6|[841,0,-319,0,92,0,-11,0,1]
8.0.11033191521.1|[57,81,76,24,14,1,4,-2,1]
8.0.11158330689.1|[388,458,325,97,29,-2,1,-1,1]
8.0.11202105600.15|[225,0,-135,0,66,0,-9,0,1]
8.0.11202105600.16|[225,0,135,0,66,0,9,0,1]
8.0.11232608256.2|[2116,0,-644,0,150,0,-14,0,1]
8.0.11232608256.3|[2116,0,0,0,104,0,0,0,1]
8.0.11757498624.2|[1369,962,338,-316,151,4,2,-2,1]
8.0.11882744064.2|[9,0,60,0,70,0,16,0,1]
8.0.12050111529.1|[1,3,14,-13,27,-1,6,-1,1]
8.0.12058016481.5|[625,0,-257,0,96,0,-17,0,1]
8.0.12192797241.1|[256,-64,-48,-8,32,-2,-3,-1,1]
8.0.12262461696.3|[2704,0,-1512,0,329,0,-30,0,1]
8.0.12358324224.5|[100,80,134,-16,55,-2,11,-2,1]
8.0.12358324224.6|[196,-112,-62,-16,51,-2,-5,-2,1]
8.0.12454560000.4|[961,0,-372,0,113,0,-12,0,1]
8.0.12454560000.6|[961,0,372,0,113,0,12,0,1]
8.0.12456568881.1|[25,0,62,0,47,0,13,0,1]
8.0.12648151296.1|[1,0,24,0,38,0,12,0,1]
8.0.12745506816.4|[81,0,72,0,55,0,8,0,1]
8.0.12745506816.5|[81,0,-72,0,55,0,-8,0,1]
8.0.12745506816.9|[2401,0,0,0,-49,0,0,0,1]
8.0.12841195761.1|[63,93,79,15,6,-1,3,-3,1]
8.0.12845275569.2|[133,252,162,40,16,18,4,-1,1]
8.0.12910640625.1|[1296,-216,-360,6,79,1,-10,-1,1]
8.0.12924961344.1|[36,0,96,0,73,0,17,0,1]
8.0.12982323600.1|[4,0,55,0,51,0,13,0,1]
8.0.13039812864.3|[2116,0,1392,0,317,0,30,0,1]
8.0.13039812864.8|[2916,0,-1728,0,397,0,-34,0,1]
8.0.13115975625.1|[841,319,411,6,93,-2,14,-2,1]
8.0.13314621321.1|[1,0,65,0,53,0,13,0,1]
8.0.13404082176.1|[228,168,-102,-120,31,32,-6,-4,1]
8.0.13741700625.1|[841,87,357,22,118,6,13,-1,1]
8.0.13877075601.1|[81,-27,-27,-3,19,-1,-3,-1,1]
8.0.14062165056.1|[256,-64,16,16,-28,4,1,-1,1]
8.0.14113440000.3|[2116,368,32,-28,133,22,2,-2,1]
8.0.14166950625.1|[2401,0,-441,0,32,0,-9,0,1]
8.0.14438185281.2|[289,-153,-89,-22,65,-2,-6,-2,1]
8.0.14596505856.2|[84,-156,238,-180,131,-52,22,-4,1]
8.0.14648745024.2|[4,0,14,0,47,0,7,0,1]
8.0.14666178816.1|[2401,0,-735,0,176,0,-15,0,1]
8.0.14816975625.2|[841,232,412,-38,123,-4,13,-1,1]
8.0.14821358049.1|[256,-64,-80,-4,37,-1,-5,-1,1]
8.0.14922332649.2|[225,135,201,-12,67,-2,12,-2,1]
8.0.15036890625.4|[961,372,485,-8,114,-2,15,-2,1]
8.0.15052345344.3|[2116,1288,392,-152,52,20,8,-4,1]
8.0.15149671056.1|[1,7,55,-40,42,-8,7,-1,1]
8.0.15354183744.1|[4,4,14,-6,25,1,6,-1,1]
8.0.15623000064.13|[81,54,99,-6,52,2,11,-2,1]
8.0.15623000064.25|[289,-34,-149,50,60,-14,-5,-2,1]
8.0.15706355625.2|[9,0,51,0,70,0,16,0,1]
8.0.16197398361.1|[1,-15,83,-120,65,0,-8,0,1]
8.0.16243247601.1|[1296,0,180,0,-11,0,5,0,1]
8.0.16307545401.1|[7,-40,93,-120,96,-46,20,-4,1]
8.0.16325939529.1|[1,3,15,-18,35,-6,6,0,1]
8.0.16390400625.1|[1681,-369,-411,-26,94,6,-11,-1,1]
8.0.16498888704.5|[9,6,19,2,26,6,9,-2,1]
8.0.16647192576.25|[196,0,-112,0,50,0,-8,0,1]
8.0.16647192576.28|[196,0,112,0,50,0,8,0,1]
8.0.16684372224.1|[2704,0,1816,0,393,0,34,0,1]
8.0.16684372224.3|[4096,-1024,320,-160,1,-20,5,-2,1]
8.0.17247043584.20|[100,0,248,0,120,0,20,0,1]
8.0.17284886784.1|[2704,208,8,36,185,30,2,-2,1]
8.0.17284886784.2|[3721,0,-1818,0,347,0,-30,0,1]
8.0.17391543129.1|[1,0,39,0,56,0,15,0,1]
8.0.17398665216.3|[3313,-1982,2386,-842,507,-106,40,-4,1]
8.0.17398665216.13|[1,6,40,-20,27,-4,8,-2,1]
8.0.17562875625.5|[961,341,524,-81,149,-9,14,-1,1]
8.0.17562875625.9|[1681,-164,-476,34,99,-4,-11,-1,1]
8.0.17620173081.1|[625,0,-375,0,101,0,-15,0,1]
8.0.17819046144.3|[4,4,16,-4,38,8,10,-2,1]
8.0.17973156096.13|[4,12,46,-22,35,-2,9,-2,1]
8.0.17973156096.24|[324,252,142,42,-9,-28,-3,0,1]
8.0.18011787264.2|[289,-170,-87,-42,84,-2,-7,-2,1]
8.0.18118236816.1|[16,0,84,0,89,0,18,0,1]
8.0.18205565184.1|[2916,0,2160,0,469,0,38,0,1]
8.0.18234721296.2|[16,0,60,0,56,0,15,0,1]
8.0.18234721296.4|[543,-636,58,132,15,-32,0,0,1]
8.0.18285800625.3|[1936,-528,-428,-68,113,11,-12,-1,1]
8.0.18368651961.1|[256,-64,32,36,-19,9,2,-1,1]
8.0.18441911601.1|[16,0,99,0,70,0,15,0,1]
8.0.18530015625.2|[961,434,630,-134,179,-14,15,-1,1]
8.0.18743800464.1|[124,228,177,85,16,-3,-2,-1,1]
8.0.18842503824.1|[625,-250,200,-130,31,-26,8,-2,1]
8.0.18921653136.1|[79,-180,278,-214,153,-58,24,-4,1]
8.0.19003449609.1|[4,10,33,-12,24,-2,8,-2,1]
8.0.19150131456.1|[4096,0,960,0,161,0,15,0,1]
8.0.19269881856.9|[144,144,276,-84,133,-2,15,-2,1]
8.0.19269881856.13|[324,-216,-90,-84,127,-2,-9,-2,1]
8.0.19533137121.1|[4,-2,13,10,33,8,7,-1,1]
8.0.19752615936.5|[3721,0,-976,0,195,0,-16,0,1]
8.0.19866620601.1|[1,0,89,0,81,0,17,0,1]
8.0.19965690000.1|[81,-27,18,-15,-2,-5,2,-1,1]
8.0.20151789849.1|[25,0,77,0,53,0,13,0,1]
8.0.20428699041.1|[144,0,267,0,118,0,19,0,1]
8.0.20611770624.6|[1,2,10,-12,35,-4,6,0,1]
8.0.20800850625.1|[1936,-88,-568,62,123,-9,-12,-1,1]
8.0.21037761936.2|[1,0,28,0,66,0,16,0,1]
8.0.21103082361.1|[1,0,15,0,38,0,12,0,1]
8.0.21110927616.1|[2704,1456,392,-372,185,6,2,-2,1]
8.0.21236649984.2|[4033,-2162,2578,-866,519,-106,40,-4,1]
8.0.21236649984.3|[5329,-2774,1676,-180,-37,72,-16,-2,1]
8.0.21307532841.1|[1,8,71,-54,56,-9,8,-1,1]
8.0.21323300625.3|[1296,216,504,-6,139,1,14,-1,1]
8.0.21323300625.4|[1936,-616,-464,-34,153,-2,-11,-2,1]
8.0.21671667369.1|[1,1,7,-6,35,-2,6,0,1]
8.0.21711433104.1|[16,0,96,0,68,0,15,0,1]
8.0.21785760000.9|[1681,0,533,0,128,0,13,0,1]
8.0.21913473024.11|[4,0,12,8,34,12,10,-2,1]
8.0.21913473024.16|[196,112,162,0,51,-2,11,-2,1]
8.0.21934794816.7|[144,0,-165,0,79,0,-11,0,1]
8.0.21934794816.9|[484,-726,561,-297,92,-27,12,-3,1]
8.0.22087012689.2|[256,0,336,0,137,0,21,0,1]
8.0.22119125625.3|[2025,-675,-495,-60,181,-2,-12,-2,1]
8.0.22127157504.3|[4761,0,-2298,0,427,0,-34,0,1]
8.0.22137868944.1|[4,0,23,0,35,0,13,0,1]
8.0.22344569361.1|[36,30,55,-1,29,0,9,-2,1]
8.0.22452325281.1|[25,0,87,0,64,0,15,0,1]
8.0.22471209216.2|[3721,0,2086,0,411,0,34,0,1]
8.0.22484702601.1|[28,-82,141,-132,102,-46,20,-4,1]
8.0.22517103249.1|[64,0,115,0,65,0,14,0,1]
8.0.22646939121.1|[4,0,55,0,53,0,14,0,1]
8.0.23298969600.1|[361,-190,-109,-34,82,-2,-7,-2,1]
8.0.23298969600.9|[228,-312,442,-280,191,-64,26,-4,1]
8.0.23400738729.1|[25,5,31,-6,31,-2,6,0,1]
8.0.23549664681.1|[139,244,154,52,18,14,4,-1,1]
8.0.23599411641.3|[9,-12,40,38,57,16,9,-1,1]
8.0.23773939344.1|[36,0,132,0,85,0,17,0,1]
8.0.24166878849.1|[1,0,38,0,47,0,13,0,1]
8.0.24231280896.1|[3721,610,50,-48,167,24,2,-2,1]
8.0.24231280896.2|[5329,-1460,1535,-276,80,-6,-13,-2,1]
8.0.24501014784.3|[25,10,39,-14,44,-4,7,0,1]
8.0.24543295569.4|[289,153,217,-4,65,-2,12,-2,1]
8.0.24571503009.1|[16,12,29,1,27,4,9,-2,1]
8.0.24602549904.2|[36,24,52,-12,34,-2,7,-1,1]
8.0.24786408969.3|[625,-275,-179,-32,97,-2,-8,-2,1]
8.0.24877175625.1|[2401,-343,-588,7,113,1,-12,-1,1]
8.0.25036416441.1|[16,0,51,0,44,0,12,0,1]
8.0.25090560000.10|[1936,0,-616,0,152,0,-14,0,1]
8.0.25090560000.13|[1936,0,616,0,152,0,14,0,1]
8.0.25116227361.1|[1,-10,93,-72,60,-13,8,-1,1]
8.0.25273368576.4|[4761,0,0,0,186,0,0,0,1]
8.0.25344958401.1|[81,0,-117,0,160,0,-13,0,1]
8.0.25396565769.1|[4,2,15,-7,47,-2,7,0,1]
8.0.25448225625.2|[1681,533,661,8,129,-2,16,-2,1]
8.0.25456840704.4|[6084,-936,-288,360,-86,20,8,-2,1]
8.0.25606400400.1|[4,0,31,0,47,0,17,0,1]
8.0.25825775616.1|[256,-128,16,-40,35,-10,1,-2,1]
8.0.25846028289.1|[256,-64,-16,-12,29,-3,-1,-1,1]
8.0.25921322001.1|[36,0,135,0,93,0,18,0,1]
8.0.26037372321.1|[4,0,115,0,102,0,19,0,1]
8.0.26197364736.1|[529,-138,-171,38,46,-6,-5,-2,1]
8.0.26211933801.1|[1,-3,16,23,45,13,8,-1,1]
8.0.26430955776.3|[6084,-1404,774,-198,-5,-16,-1,-2,1]
8.0.26486586009.4|[529,-276,-155,-64,122,-2,-9,-2,1]
8.0.26527614129.1|[16,24,64,-34,51,-5,8,-1,1]
8.0.26615638449.5|[49,35,74,-21,47,-3,8,-1,1]
8.0.26833388481.1|[16,0,164,0,93,0,17,0,1]
8.0.27057947049.2|[225,0,492,0,178,0,23,0,1]
8.0.27566625024.3|[6561,-1458,405,-198,-8,-22,5,-2,1]
8.0.27710263296.1|[4,24,166,-124,143,-2,15,-2,1]
8.0.27710263296.5|[172,248,-104,-88,99,-14,19,-2,1]
8.0.27758225664.1|[25,0,148,0,110,0,20,0,1]
8.0.27950489856.1|[52,-124,202,-172,127,-52,22,-4,1]
8.0.28034814096.1|[9,9,33,-18,64,2,9,-1,1]
8.0.28037828025.1|[25,-45,31,-70,77,-2,-6,-2,1]
8.0.28098140625.1|[1681,369,655,-44,164,-4,15,-1,1]
8.0.28249205625.6|[81,45,106,-45,72,-10,9,0,1]
8.0.28288548864.11|[5329,0,-1460,0,327,0,-20,0,1]
8.0.28288548864.34|[196,56,156,-40,86,-8,10,0,1]
8.0.28288548864.37|[625,0,-408,0,194,0,-24,0,1]
8.0.28327919481.1|[73,95,45,35,12,-7,5,-3,1]
8.0.28434053376.1|[25,20,41,0,28,2,9,-2,1]
8.0.28726182144.1|[4761,0,2670,0,499,0,38,0,1]
8.0.28726182144.2|[6084,0,-2640,0,445,0,-34,0,1]
8.0.29032070544.1|[4,0,24,0,40,0,15,0,1]
8.0.29231766729.2|[144,-108,-39,-42,70,-2,-6,-2,1]
8.0.29318000625.1|[1936,616,768,-6,153,-2,17,-2,1]
8.0.29413622016.6|[16,0,128,0,108,0,20,0,1]
8.0.29540328129.2|[144,96,-20,80,45,-23,-6,-1,1]
8.0.29586752064.1|[4,0,31,0,59,0,17,0,1]
8.0.29589848289.1|[181,-185,110,-65,-5,23,-7,-1,1]
8.0.29909627136.1|[4761,414,18,24,223,32,2,-2,1]
8.0.29937650625.1|[1936,88,664,58,183,11,16,-1,1]
8.0.30037395969.1|[784,0,-728,0,225,0,-23,0,1]
8.0.30181070529.1|[9,21,70,-43,53,-7,8,-1,1]
8.0.30409779456.1|[25,0,82,0,59,0,14,0,1]
8.0.30576369321.1|[25,-5,36,17,43,9,8,-1,1]
8.0.30661410816.4|[361,0,-190,0,81,0,-10,0,1]
8.0.30661410816.7|[361,0,190,0,81,0,10,0,1]
8.0.30879275625.1|[2025,675,855,-30,181,-2,18,-2,1]
8.0.30879275625.2|[3025,-550,-670,-30,131,6,-13,-1,1]
8.0.31015436544.2|[21,-102,232,-282,197,-70,28,-4,1]
8.0.31116960000.2|[81,0,9,0,-8,0,1,0,1]
8.0.31116960000.3|[196,-196,-14,-154,183,-2,-11,-2,1]
