# format: CM field label|CM field coeffs|reflex field coeffs

8.0.460546820496.1|[1168,872,228,140,0,-10,5,-3,1]|[12,0,44,0,35,0,1]
8.0.465654747321.1|[1213,1693,1024,246,-26,-43,-12,0,1]|[48,0,125,0,29,0,1]
8.0.468016069689.1|[121,0,188,0,98,0,19,0,1]|[28,-49,68,-39,22,-3,1]
8.0.469346937921.1|[25,0,103,0,104,0,23,0,1]|[152,-126,149,-47,26,-3,1]
8.0.475321998096.1|[796,-1594,663,132,-26,48,-6,-2,1]|[926,698,135,-18,-14,0,1]
8.0.478753286400.10|[4,0,148,0,104,0,20,0,1]|[108,0,92,0,20,0,1]
8.0.483848230464.1|[289,0,771,0,244,0,27,0,1]|[86,-94,121,-55,30,-3,1]
8.0.488781358641.1|[133,-571,840,-570,366,-100,38,-4,1]|[363,0,230,0,31,0,1]
8.0.489725638416.1|[1296,-432,36,72,-72,12,1,-2,1]|[1728,-288,-120,48,-10,-2,1]
8.0.495030445056.1|[2401,-686,441,-238,32,-34,9,-2,1]|[222,114,-8,10,7,-3,1]
8.0.496246984704.1|[2503,-1612,1968,-744,453,-100,38,-4,1]|[3,0,17,0,19,0,1]
8.0.518853699225.1|[625,0,75,-75,10,-15,3,0,1]|[429,-240,277,-75,40,-3,1]
8.0.522724662009.1|[1,0,61,0,77,0,17,0,1]|[20,-69,86,-35,20,-3,1]
8.0.522763704576.1|[16,-144,496,-576,260,0,-16,0,1]|[429,96,-137,-28,15,-2,1]
8.0.531545981184.1|[1,-24,203,-264,122,0,-11,0,1]|[192,0,125,0,22,0,1]
8.0.537032480625.1|[25,-110,419,-296,196,-31,14,-1,1]|[27,0,77,0,34,0,1]
8.0.539766457344.1|[4,0,152,0,125,0,22,0,1]|[108,0,113,0,22,0,1]
8.0.541990440000.1|[1228,968,176,56,-21,-6,3,-4,1]|[58,278,353,-93,-6,-3,1]
8.0.543104145936.1|[625,-125,-200,25,42,5,-8,-1,1]|[25,-83,106,-47,26,-3,1]
8.0.549930514329.1|[133,-592,858,-564,363,-100,38,-4,1]|[432,0,236,0,31,0,1]
8.0.557847659664.1|[9,0,159,0,232,0,31,0,1]|[72,-228,259,-63,34,-3,1]
8.0.558937159641.1|[1,0,55,0,98,0,20,0,1]|[75,0,104,0,20,0,1]
8.0.560714918481.1|[289,0,414,0,151,0,21,0,1]|[11,-34,55,-43,24,-3,1]
8.0.561132831744.3|[36,0,120,0,93,0,18,0,1]|[12,0,57,0,18,0,1]
8.0.561685794849.1|[21,-75,148,-162,122,-52,22,-4,1]|[3,0,46,0,15,0,1]
8.0.568709040384.1|[625,-500,150,30,-41,6,6,-4,1]|[405,414,137,34,9,-2,1]
8.0.583133831424.1|[121,0,334,0,191,0,26,0,1]|[48,0,125,0,26,0,1]
8.0.583463767104.3|[421,-618,884,-562,357,-94,36,-4,1]|[3,0,143,0,29,0,1]
8.0.583752537369.1|[1,21,160,273,191,39,-10,-3,1]|[638,-249,278,-59,32,-3,1]
8.0.588410192241.1|[625,-375,150,-15,13,-3,6,-3,1]|[114,-117,148,-63,34,-3,1]
8.0.591244117776.1|[576,0,672,0,241,0,29,0,1]|[52,-116,145,-59,32,-3,1]
8.0.599703104025.1|[1296,-216,36,54,-63,9,1,-1,1]|[1728,-144,-120,36,-10,-1,1]
8.0.600916435344.1|[64,0,656,0,284,0,31,0,1]|[109,-187,218,-63,34,-3,1]
8.0.605235764961.1|[64,0,171,0,97,0,18,0,1]|[27,0,49,0,18,0,1]
8.0.606076263081.1|[48,-216,424,-444,293,-88,34,-4,1]|[48,0,172,0,27,0,1]
8.0.612990345969.1|[4,-18,7,90,107,30,-7,-3,1]|[245,-144,167,-47,26,-3,1]
8.0.613666990161.1|[25,0,123,0,160,0,27,0,1]|[128,-172,199,-55,30,-3,1]
8.0.616928560704.1|[1296,-216,36,0,-54,0,1,-1,1]|[1728,-288,-120,36,-10,-2,1]
8.0.619986161664.1|[36,0,66,24,115,22,15,-2,1]|[12,0,25,0,12,0,1]
8.0.628647594129.1|[9,18,69,-60,124,-1,12,-1,1]|[507,0,262,0,31,0,1]
8.0.636722606601.1|[225,0,348,0,154,0,23,0,1]|[22,-71,94,-47,26,-3,1]
8.0.637282890000.1|[64,0,316,0,185,0,26,0,1]|[108,0,137,0,26,0,1]
8.0.640520105625.1|[529,0,579,0,190,0,24,0,1]|[27,0,52,0,24,0,1]
8.0.646063895961.1|[1,0,270,0,223,0,30,0,1]|[300,0,229,0,30,0,1]
8.0.646454592576.1|[592,872,756,428,30,-58,-13,0,1]|[300,0,248,0,31,0,1]
8.0.646975705104.1|[67,-172,288,-252,177,-64,26,-4,1]|[12,0,68,0,19,0,1]
8.0.651457222641.1|[57,-123,202,-174,128,-52,22,-4,1]|[3,0,34,0,15,0,1]
8.0.654002159616.13|[324,0,480,0,180,0,24,0,1]|[75,0,63,0,15,0,1]
8.0.655691823504.1|[739,-896,504,-218,39,-2,2,0,1]|[7,-31,62,-63,34,-3,1]
8.0.686836507536.1|[3972,1776,568,240,18,-20,9,-3,1]|[479,251,0,3,-2,-3,1]
8.0.689703674256.1|[400,0,448,0,164,0,23,0,1]|[17,-51,74,-47,26,-3,1]
8.0.690017632929.1|[1296,-432,36,72,-81,12,1,-2,1]|[1728,-144,-120,24,-10,-1,1]
8.0.694915635456.1|[427,-1120,624,144,139,-12,0,-2,1]|[182,138,12,10,2,-2,1]
8.0.698476391001.1|[37,-208,474,-564,363,-100,38,-4,1]|[48,0,236,0,31,0,1]
8.0.704491635600.1|[400,0,508,0,176,0,23,0,1]|[11,-45,68,-47,26,-3,1]
8.0.706487318784.1|[4,0,44,0,68,0,16,0,1]|[12,0,56,0,16,0,1]
8.0.706623490881.1|[64,0,131,0,86,0,19,0,1]|[49,-64,83,-39,22,-3,1]
8.0.714452634009.1|[289,0,487,0,176,0,23,0,1]|[20,-54,77,-47,26,-3,1]
8.0.716828075649.1|[196,0,255,0,109,0,18,0,1]|[3,0,25,0,18,0,1]
8.0.717605517456.1|[324,0,900,0,277,0,29,0,1]|[106,-116,145,-59,32,-3,1]
8.0.721774282329.1|[256,0,556,0,245,0,29,0,1]|[428,-234,263,-59,32,-3,1]
8.0.728948826225.1|[61,-291,569,-509,186,-2,-9,-2,1]|[243,0,146,0,23,0,1]
8.0.736344191025.1|[64,0,211,0,185,0,26,0,1]|[3,0,137,0,26,0,1]
8.0.751106488896.1|[625,-125,-125,-20,42,-4,-5,-1,1]|[145,-137,166,-59,32,-3,1]
8.0.755605993536.1|[3648,-1920,235,-48,174,-38,0,0,1]|[729,0,-18,-6,-2,0,1]
8.0.755934608025.1|[1296,-216,36,18,-63,3,1,-1,1]|[1728,-144,-120,12,-10,-1,1]
8.0.758425007376.1|[36,72,210,-120,127,-13,12,-1,1]|[12,0,169,0,30,0,1]
8.0.765920778561.1|[400,0,547,0,182,0,23,0,1]|[17,-42,65,-47,26,-3,1]
8.0.769564053504.1|[172,-944,1596,-292,-115,26,-3,-2,1]|[212,108,28,-4,1,-3,1]
8.0.775449315216.1|[4,0,32,0,68,0,19,0,1]|[79,-91,110,-39,22,-3,1]
8.0.775449315216.2|[324,0,495,0,223,0,29,0,1]|[79,-143,172,-59,32,-3,1]
8.0.779401168569.1|[316,-550,753,-432,282,-82,32,-4,1]|[108,0,101,0,25,0,1]
8.0.784972964169.1|[625,0,-75,-45,22,-9,-3,0,1]|[75,0,118,0,31,0,1]
8.0.797429354121.1|[25,0,143,0,206,0,28,0,1]|[3,0,176,0,28,0,1]
8.0.799359376761.1|[4,0,35,0,68,0,16,0,1]|[3,0,56,0,16,0,1]
8.0.816834556521.1|[289,0,490,0,203,0,26,0,1]|[48,0,101,0,26,0,1]
8.0.818201657025.1|[2223,-1470,-14,34,139,-38,-4,0,1]|[1200,0,421,0,42,0,1]
8.0.821722307121.1|[16,0,179,0,110,0,19,0,1]|[85,-88,107,-39,22,-3,1]
8.0.822946522896.1|[4,-24,26,132,131,33,-8,-3,1]|[334,-172,197,-51,28,-3,1]
8.0.825888358656.1|[121,0,210,0,103,0,18,0,1]|[12,0,37,0,18,0,1]
8.0.832773054096.1|[16,-120,356,-420,200,0,-14,0,1]|[300,0,212,0,28,0,1]
8.0.834350711184.1|[121,0,232,0,122,0,20,0,1]|[12,0,56,0,20,0,1]
8.0.840593751921.1|[4351,4556,1060,-127,94,68,-2,-1,1]|[256,-33,135,-38,15,0,1]
8.0.842211833841.1|[1,0,94,0,83,0,17,0,1]|[29,-66,83,-35,20,-3,1]
8.0.856444746249.1|[25,-30,91,76,110,23,12,-1,1]|[79,17,54,-2,9,-1,1]
8.0.861549670809.1|[63,-264,445,-388,260,-82,32,-4,1]|[108,0,145,0,25,0,1]
8.0.868228876944.1|[49,0,367,0,164,0,23,0,1]|[206,-132,155,-47,26,-3,1]
8.0.869034128400.1|[75,-360,721,-660,242,-2,-11,-2,1]|[300,0,196,0,27,0,1]
8.0.871805027025.1|[163,-277,402,-270,186,-64,26,-4,1]|[27,0,50,0,19,0,1]
8.0.881715366009.1|[121,0,201,0,109,0,21,0,1]|[62,-73,94,-43,24,-3,1]
8.0.889490424384.1|[4,0,40,0,65,0,17,0,1]|[26,-66,83,-35,20,-3,1]
8.0.892140699024.1|[36,0,303,0,223,0,29,0,1]|[43,-179,208,-59,32,-3,1]
8.0.899859034881.1|[25,0,178,0,179,0,26,0,1]|[48,0,149,0,26,0,1]
8.0.903140413569.1|[9,0,294,0,343,0,37,0,1]|[81,-324,361,-75,40,-3,1]
8.0.904834707984.1|[16,0,220,0,152,0,23,0,1]|[95,-129,152,-47,26,-3,1]
8.0.906427764225.1|[2073,1557,370,115,-14,-5,2,-3,1]|[300,0,301,0,38,0,1]
8.0.908073679041.1|[100,30,119,-33,111,-6,11,0,1]|[3,0,22,0,27,0,1]
8.0.909566578944.1|[400,0,1152,0,364,0,36,0,1]|[432,0,244,0,36,0,1]
8.0.915705455625.1|[100,50,125,-10,100,10,14,-2,1]|[48,0,92,0,31,0,1]
8.0.922746596409.1|[529,0,508,0,170,0,23,0,1]|[14,-39,62,-47,26,-3,1]
8.0.926953030656.1|[100,120,314,-204,279,-24,17,0,1]|[382,278,76,-2,-5,-1,1]
8.0.928409331600.1|[1444,0,1172,0,308,0,31,0,1]|[25,-85,116,-63,34,-3,1]
8.0.931064816889.1|[25,0,93,0,85,0,21,0,1]|[128,-103,124,-43,24,-3,1]
8.0.955240388496.1|[196,0,272,0,116,0,19,0,1]|[7,-31,50,-39,22,-3,1]
8.0.956930019984.1|[381,-432,592,-342,227,-70,28,-4,1]|[3,0,43,0,21,0,1]
8.0.959414373009.1|[1591,-1763,913,-222,-74,62,-9,-3,1]|[128,-204,233,-59,32,-3,1]
8.0.959625956025.1|[1,17,299,-166,133,-14,14,-2,1]|[48,0,92,0,35,0,1]
8.0.964074588129.1|[144,0,267,0,145,0,22,0,1]|[3,0,73,0,22,0,1]
8.0.967524042384.1|[64,0,720,0,340,0,36,0,1]|[432,0,292,0,36,0,1]
8.0.968108405625.1|[64,0,131,0,80,0,16,0,1]|[3,0,32,0,16,0,1]
8.0.973215791289.1|[1,15,88,195,185,39,-10,-3,1]|[482,-243,272,-59,32,-3,1]
8.0.978390026496.1|[39,-174,376,-378,152,-2,-8,-2,1]|[147,0,115,0,21,0,1]
8.0.982453651344.1|[189,-324,472,-318,215,-70,28,-4,1]|[27,0,67,0,21,0,1]
8.0.983256677649.1|[4,0,403,0,170,0,23,0,1]|[119,-102,125,-47,26,-3,1]
8.0.986472063369.2|[64,0,156,0,109,0,21,0,1]|[44,-82,103,-43,24,-3,1]
8.0.996580927521.1|[289,0,367,0,152,0,23,0,1]|[32,-66,89,-47,26,-3,1]
8.0.1042873948944.1|[625,-125,25,40,-42,8,1,-1,1]|[108,0,124,0,32,0,1]
8.0.1092248641449.1|[625,-125,25,-5,-33,-1,1,-1,1]|[25,-98,127,-59,32,-3,1]
8.0.1096937833104.1|[625,-125,-125,-10,54,-2,-5,-1,1]|[5,-27,56,-59,32,-3,1]
8.0.1296735620049.1|[625,-250,25,50,-57,10,1,-2,1]|[130,-149,184,-71,38,-3,1]
8.0.1352857439376.1|[625,-125,75,-30,46,-6,3,-1,1]|[108,0,280,0,36,0,1]
8.0.1362862451889.1|[625,-125,-75,-15,49,-3,-3,-1,1]|[5,-28,61,-67,36,-3,1]
8.0.1403826868224.39|[36,48,124,-56,110,4,14,-2,1]|[243,0,333,0,36,0,1]
8.0.1479616796025.1|[625,-125,25,25,-45,5,1,-1,1]|[75,0,121,0,38,0,1]
8.0.1509322817025.1|[625,-125,25,-25,45,-5,1,-1,1]|[75,0,281,0,38,0,1]
8.0.2232358715664.12|[4,6,31,-29,122,5,12,-1,1]|[729,-81,-18,39,-2,-1,1]
8.0.4001504141376.3|[529,-253,535,244,290,40,19,-1,1]|[1423,-1281,303,8,-3,-3,1]
8.0.9674588160000.44|[9,-132,1864,-1056,579,-88,24,0,1]|[48,0,72,0,21,0,1]
8.0.10793590329600.3|[277,1256,1864,490,-13,10,10,-4,1]|[229,24,171,-16,15,0,1]
8.0.27060804000000.3|[361,-556,762,-438,285,-82,32,-4,1]|[75,0,95,0,25,0,1]
8.0.50586916552704.8|[441,0,11172,0,1806,0,84,0,1]|[147,0,105,0,21,0,1]
8.0.334493080879104.26|[26901,48216,27118,4704,-69,-280,-30,0,1]|[147,0,189,0,27,0,1]
8.0.1490665382666496.9|[88633,-30754,33556,-5698,3085,-286,100,-4,1]|[16000,-384,1584,-80,66,-3,1]
