Format: label, coeffs, index in list of taus, absolute value of Schottky form

8.0.1305015625.1|[256,64,80,36,29,-9,5,-1,1]|1|1.851003601171515832422162015526864719121E-40
8.0.1898257761.1|[4,0,19,0,26,0,11,0,1]|1|4.591774807899560578002877098524397178979E-41
8.0.1898257761.1|[4,0,19,0,26,0,11,0,1]|2|1.156877250732197395263851259704290449450E-41
8.0.1898257761.1|[4,0,19,0,26,0,11,0,1]|3|4.274549148106232202785604671920645013245E-40
8.0.1898257761.1|[4,0,19,0,26,0,11,0,1]|4|4.107008243133782311225302887130734036057E-40
8.0.2091141441.1|[81,-27,9,9,-15,3,1,-1,1]|1|2.415220731713561883345754299862529623785E-42
8.0.2091141441.1|[81,-27,9,9,-15,3,1,-1,1]|2|1.283440075979306972257907152228354386268E-41
8.0.2147483648.1|[2,0,16,0,20,0,8,0,1]|1|1.256216562744594918766276512577872254198E-84
8.0.2091141441.1|[81,-27,9,9,-15,3,1,-1,1]|3|9.142009321150396585890895048574557682566E-43
8.0.2091141441.1|[81,-27,9,9,-15,3,1,-1,1]|4|6.588577475600016640261619122138038744012E-40
8.0.2364390625.1|[841,-319,-81,-53,54,-11,1,-2,1]|1|1.087157839005188811405770760651805109812E-39
8.0.2364390625.1|[841,-319,-81,-53,54,-11,1,-2,1]|2|1.909869233313569307738641630597893305784E-39
8.0.2627997696.1|[49,-42,-13,-14,30,-2,-3,-2,1]|1|3.090933012223438929710452469465116671779E-41
8.0.2627997696.1|[49,-42,-13,-14,30,-2,-3,-2,1]|2|2.452445442503436502577004856891762471271E-39
8.0.3098592225.1|[4,0,23,0,29,0,10,0,1]|1|2.334184708890804876691246741617513102950E-42
8.0.3098592225.1|[4,0,23,0,29,0,10,0,1]|2|7.927849969672575691582170732858722837737E-39
8.0.3318796881.1|[4,0,43,0,38,0,11,0,1]|1|3.815941680514412710228690847271005291852E-40
8.0.3098592225.1|[4,0,23,0,29,0,10,0,1]|3|3.909755365452454836659673845747737137687E-40
8.0.3318796881.1|[4,0,43,0,38,0,11,0,1]|2|2.295887403949780289001438549262198589490E-41
8.0.3098592225.1|[4,0,23,0,29,0,10,0,1]|4|2.787642481250487046956125608013993151771E-39
8.0.3318796881.1|[4,0,43,0,38,0,11,0,1]|3|2.295887403949780289001438549262198589490E-41
8.0.3318796881.1|[4,0,43,0,38,0,11,0,1]|4|1.291174352672218992489149701955853120666E-43
8.0.3663275625.1|[361,-171,-109,-14,63,-2,-6,-2,1]|2|0.0000000000000000000000000000000000000000
8.0.3755360961.1|[1,1,6,-5,24,-2,5,0,1]|4|3.228591661804378531408272959899966766470E-42
8.0.3755360961.1|[1,1,6,-5,24,-2,5,0,1]|5|8.157219189319839379090408534471200622609E-42
8.0.3755360961.1|[1,1,6,-5,24,-2,5,0,1]|6|5.360769427512433144168973339777724201914E-41
8.0.4236447744.3|[16,16,36,-4,29,2,9,-2,1]|1|1.202690185642385678313482786526303617981E-41
8.0.3755360961.1|[1,1,6,-5,24,-2,5,0,1]|7|3.635474636592656246327047949673680087686E-41
8.0.4236447744.3|[16,16,36,-4,29,2,9,-2,1]|2|3.076510538078271256087978943707468938873E-40
8.0.4922986896.1|[4,0,47,0,47,0,13,0,1]|2|2.034250830170459801081900492487121681668E-40
8.0.4922986896.1|[4,0,47,0,47,0,13,0,1]|3|1.403595586802799080152835640077023839208E-44
8.0.4922986896.1|[4,0,47,0,47,0,13,0,1]|4|5.373998241528501788269143493179074266342E-40
8.0.5677321104.1|[13,-52,108,-126,99,-46,20,-4,1]|1|2.422406020911996080021566364278080651980E-39
8.0.5722166025.1|[4,-14,33,-48,48,-2,-4,-2,1]|1|1.127474896321114848702199295391737125503E-39
8.0.5677321104.1|[13,-52,108,-126,99,-46,20,-4,1]|2|6.388002120182546908901725995321752412866E-40
8.0.5808268944.1|[16,12,29,-7,24,-1,6,-1,1]|2|7.413593065856969670723186021142442797272E-42
8.0.5677321104.1|[13,-52,108,-126,99,-46,20,-4,1]|3|1.696114817826276475895199278965135162854E-44
8.0.5722166025.1|[4,-14,33,-48,48,-2,-4,-2,1]|2|4.134186716729248643680083371223692945311E-43
8.0.5808268944.1|[16,12,29,-7,24,-1,6,-1,1]|3|4.471806656852827394799247086645709326388E-42
8.0.5677321104.1|[13,-52,108,-126,99,-46,20,-4,1]|4|1.277826851002732576368438992427730771023E-41
8.0.5808268944.1|[16,12,29,-7,24,-1,6,-1,1]|5|1.030355413074481927854650839146829289444E-40
8.0.5808268944.1|[16,12,29,-7,24,-1,6,-1,1]|6|6.218547184418049896025202869159555561331E-44
8.0.7296405561.1|[4,6,19,-7,29,4,9,-2,1]|1|9.686359568731260798895400178494696897758E-40
8.0.7660625625.1|[841,-232,-226,-22,63,6,-9,-1,1]|1|4.815962454429914157827813343202970929170E-39
8.0.7798302864.1|[4,0,28,0,32,0,11,0,1]|1|4.619169486669562459812873195887223119351E-42
8.0.7296405561.1|[4,6,19,-7,29,4,9,-2,1]|2|6.080780495943239590497050582219754320533E-41
8.0.7798302864.1|[4,0,28,0,32,0,11,0,1]|2|5.586135149811750548501886974196275563999E-40
8.0.7660625625.1|[841,-232,-226,-22,63,6,-9,-1,1]|2|1.925096609376132346235138587475176935142E-40
8.0.7296405561.1|[4,6,19,-7,29,4,9,-2,1]|4|1.536294272791730677535436109626569192877E-44
8.0.7798302864.1|[4,0,28,0,32,0,11,0,1]|3|1.161637351643578553158292912224566019986E-39
8.0.7798302864.1|[4,0,28,0,32,0,11,0,1]|4|5.318314703532745692922806064271313294367E-40
8.0.8248090761.1|[64,8,57,-7,41,-2,7,0,1]|2|7.956500402130279033083131524701667982331E-40
8.0.8579946384.1|[64,0,140,0,80,0,16,0,1]|1|8.488336502081041722947795414941833872275E-42
8.0.9310127121.1|[7,-33,74,-94,78,-40,18,-4,1]|1|1.460382676367159112513191812456128490473E-41
8.0.7296405561.1|[4,6,19,-7,29,4,9,-2,1]|7|6.479565308652935466882133009050139983461E-42
8.0.8248090761.1|[64,8,57,-7,41,-2,7,0,1]|3|0.0000000000000000000000000000000000000000
8.0.8579946384.1|[64,0,140,0,80,0,16,0,1]|2|9.281366200772207855616605396763242797163E-40
8.0.9310127121.1|[7,-33,74,-94,78,-40,18,-4,1]|2|1.428534652418764798236513600126041869964E-41
8.0.8248090761.1|[64,8,57,-7,41,-2,7,0,1]|4|1.312507339100869474800985773303844821625E-42
8.0.9310127121.1|[7,-33,74,-94,78,-40,18,-4,1]|3|2.736911063134408341647909342363117443907E-46
8.0.8579946384.1|[64,0,140,0,80,0,16,0,1]|3|2.655009758236898715535286361101661969980E-39
8.0.8248090761.1|[64,8,57,-7,41,-2,7,0,1]|5|1.519607582084707631691144691042055727960E-40
8.0.9310127121.1|[7,-33,74,-94,78,-40,18,-4,1]|4|8.105066344285720370127055663093376561597E-40
8.0.8579946384.1|[64,0,140,0,80,0,16,0,1]|4|4.016818884654163218482514367338520292682E-39
8.0.12192797241.1|[256,-64,-48,-8,32,-2,-3,-1,1]|1|2.561359433538565835652094788556376034490E-41
8.0.12192797241.1|[256,-64,-48,-8,32,-2,-3,-1,1]|2|1.751554830235966445639368118416666909589E-40
8.0.12456568881.1|[25,0,62,0,47,0,13,0,1]|1|2.651030059599607761855178182716320697200E-40
8.0.12456568881.1|[25,0,62,0,47,0,13,0,1]|2|2.610764279620373775957757070631696291471E-41
8.0.12192797241.1|[256,-64,-48,-8,32,-2,-3,-1,1]|3|1.678050659248833687787569354367796459272E-39
8.0.12456568881.1|[25,0,62,0,47,0,13,0,1]|3|2.261186857043619861444992407930283420089E-40
8.0.12192797241.1|[256,-64,-48,-8,32,-2,-3,-1,1]|4|4.777432212715747448914547613718386780709E-40
8.0.12456568881.1|[25,0,62,0,47,0,13,0,1]|4|9.844737565786237451557541318823106013903E-43
8.0.18011787264.2|[289,-170,-87,-42,84,-2,-7,-2,1]|1|6.386529874850574466308458708513024970325E-39
8.0.18743800464.1|[124,228,177,85,16,-3,-2,-1,1]|1|1.540462284103301677216326354230540361331E-41
8.0.18921653136.1|[79,-180,278,-214,153,-58,24,-4,1]|1|7.533038886551399635856052529205655812934E-40
8.0.18011787264.2|[289,-170,-87,-42,84,-2,-7,-2,1]|2|7.172581541046776648685216621320211532730E-40
8.0.18743800464.1|[124,228,177,85,16,-3,-2,-1,1]|2|3.363577889999723100908383746405900225712E-39
8.0.18921653136.1|[79,-180,278,-214,153,-58,24,-4,1]|2|7.174648137343063403129495466444370592155E-40
8.0.18743800464.1|[124,228,177,85,16,-3,-2,-1,1]|3|0.0000000000000000000000000000000000000000
8.0.18921653136.1|[79,-180,278,-214,153,-58,24,-4,1]|3|1.624384793013407678689426831547724382273E-42
8.0.18743800464.1|[124,228,177,85,16,-3,-2,-1,1]|4|1.528932163572226882219307601567201358036E-39
8.0.18921653136.1|[79,-180,278,-214,153,-58,24,-4,1]|4|7.018789996901631459569200633288369458403E-41
8.0.22137868944.1|[4,0,23,0,35,0,13,0,1]|1|1.479300403040115599386347928505282255384E-40
8.0.22646939121.1|[4,0,55,0,53,0,14,0,1]|1|5.927006311635982557996000969226818088007E-40
8.0.22137868944.1|[4,0,23,0,35,0,13,0,1]|2|4.733093135505032701673813759549952213651E-41
8.0.22646939121.1|[4,0,55,0,53,0,14,0,1]|2|1.549894054069298343860645811050929549270E-39
8.0.22137868944.1|[4,0,23,0,35,0,13,0,1]|3|2.032395989587762194365751623744815428909E-41
8.0.22646939121.1|[4,0,55,0,53,0,14,0,1]|3|1.520484037865688215159712968946316661087E-45
8.0.24166878849.1|[1,0,38,0,47,0,13,0,1]|1|6.134683184838374046584472381445078434323E-44
8.0.22137868944.1|[4,0,23,0,35,0,13,0,1]|4|7.028409237326035180171890977925091029767E-41
8.0.23549664681.1|[139,244,154,52,18,14,4,-1,1]|2|4.933784638289890626768036306868384784481E-43
8.0.22646939121.1|[4,0,55,0,53,0,14,0,1]|4|4.636399518335158394565678704197675007669E-41
8.0.24166878849.1|[1,0,38,0,47,0,13,0,1]|2|1.418256453385065274953285427782739064634E-39
8.0.25606400400.1|[4,0,31,0,47,0,17,0,1]|1|8.163835449697971380197433103839214938922E-43
8.0.24166878849.1|[1,0,38,0,47,0,13,0,1]|3|2.307338284979342648339838726707069750541E-40
8.0.26197364736.1|[529,-138,-171,38,46,-6,-5,-2,1]|1|3.419561512791171684659739280277495124829E-41
8.0.25606400400.1|[4,0,31,0,47,0,17,0,1]|2|7.744098183906627280767068228098345282806E-43
8.0.24166878849.1|[1,0,38,0,47,0,13,0,1]|4|3.545858149751815414182340260455903810511E-46
8.0.23549664681.1|[139,244,154,52,18,14,4,-1,1]|5|8.117187760868339686614848860480667559975E-42
8.0.26197364736.1|[529,-138,-171,38,46,-6,-5,-2,1]|2|6.002398277372522704119403845373872424759E-40
8.0.25606400400.1|[4,0,31,0,47,0,17,0,1]|3|1.397146995367138080339804357068630511545E-39
8.0.23549664681.1|[139,244,154,52,18,14,4,-1,1]|6|5.538420916246858525664365499498686586085E-39
8.0.29586752064.1|[4,0,31,0,59,0,17,0,1]|1|2.842150983050030041402965220774996759190E-44
8.0.25606400400.1|[4,0,31,0,47,0,17,0,1]|4|1.380590231798008412579229948905236368010E-39
8.0.29586752064.1|[4,0,31,0,59,0,17,0,1]|2|4.027893436878069661549472497251761649717E-42
8.0.29586752064.1|[4,0,31,0,59,0,17,0,1]|3|1.078395201497399604033728312621549888140E-39
8.0.29586752064.1|[4,0,31,0,59,0,17,0,1]|4|1.733312432048248789710830242962854185600E-40
8.0.32956408521.1|[9,0,45,0,55,0,14,0,1]|1|0.0000000000000000000000000000000000000000
8.0.32956408521.1|[9,0,45,0,55,0,14,0,1]|2|3.686352086706359846247689616227566189196E-40
8.0.32956408521.1|[9,0,45,0,55,0,14,0,1]|3|9.713657023381340658444040795303262206192E-43
8.0.32956408521.1|[9,0,45,0,55,0,14,0,1]|4|3.453454506480852542744017988007407364969E-43
8.0.39475331856.1|[625,-250,-50,50,-3,10,-2,-2,1]|2|1.452046689554473191447866140280707524983E-39
8.0.39475331856.1|[625,-250,-50,50,-3,10,-2,-2,1]|3|2.008405958243099462676871477229800611928E-41
8.0.39475331856.1|[625,-250,-50,50,-3,10,-2,-2,1]|5|4.107008243133782311225302887130734036057E-40
8.0.45159650064.1|[625,-250,-50,40,-21,8,-2,-2,1]|1|4.273759305536518665092199389353230183777E-43
8.0.50156289936.1|[16,0,128,0,104,0,19,0,1]|1|2.003046838187068946197444873988878560472E-47
8.0.45159650064.1|[625,-250,-50,40,-21,8,-2,-2,1]|2|2.344869956898712489706959897280597165320E-40
8.0.39475331856.1|[625,-250,-50,50,-3,10,-2,-2,1]|7|6.661598012226518204238039711406205566982E-40
8.0.50156289936.1|[16,0,128,0,104,0,19,0,1]|2|6.099110315664084848848771222760996001970E-42
8.0.45159650064.1|[625,-250,-50,40,-21,8,-2,-2,1]|3|1.378130200021073462302801180581735593422E-40
8.0.50156289936.1|[16,0,128,0,104,0,19,0,1]|3|1.616785108912663580199021056287895099439E-43
8.0.53562159225.1|[163,300,168,-6,-10,12,0,-3,1]|1|2.162762433723723477380091637578012013964E-42
8.0.45159650064.1|[625,-250,-50,40,-21,8,-2,-2,1]|4|1.870516262245725625954754563252581004642E-41
8.0.53562159225.1|[163,300,168,-6,-10,12,0,-3,1]|2|4.416003796744530907258528358084739594817E-39
8.0.50156289936.1|[16,0,128,0,104,0,19,0,1]|4|4.591774807899560578002877098524397178979E-41
8.0.53562159225.1|[163,300,168,-6,-10,12,0,-3,1]|3|2.077403114880954587554504003545777057757E-42
8.0.57364082064.1|[25,0,92,0,74,0,16,0,1]|1|2.140991307238222091445434212105906386136E-48
8.0.53562159225.1|[163,300,168,-6,-10,12,0,-3,1]|4|4.078836369500579691454461653247538589532E-41
8.0.57364082064.1|[25,0,92,0,74,0,16,0,1]|2|1.857022380843268801086051170481457740944E-42
8.0.55376914329.1|[9,18,57,-36,52,-5,8,-1,1]|3|5.830919128099474079028753424804993021313E-41
8.0.57364082064.1|[25,0,92,0,74,0,16,0,1]|3|1.836077053973740601964743829190924461151E-41
8.0.55376914329.1|[9,18,57,-36,52,-5,8,-1,1]|4|0.0000000000000000000000000000000000000000
8.0.57364082064.1|[25,0,92,0,74,0,16,0,1]|4|1.026752060783445577806325721782683509014E-40
8.0.55376914329.1|[9,18,57,-36,52,-5,8,-1,1]|6|7.306878082872492812326081468324113414694E-40
8.0.55376914329.1|[9,18,57,-36,52,-5,8,-1,1]|7|7.260233447772365957239330701403537624913E-41
8.0.70337404944.1|[16,20,53,-27,50,-3,8,-1,1]|2|1.665678946366661246712747676202200846304E-44
8.0.71256963600.1|[172,208,136,64,30,8,7,-1,1]|1|2.152394441202919020938848639933311177646E-42
8.0.70337404944.1|[16,20,53,-27,50,-3,8,-1,1]|3|2.373670287788117748178444023721587447501E-40
8.0.71256963600.1|[172,208,136,64,30,8,7,-1,1]|2|2.313754501464394790527702519408580898901E-41
8.0.74640425616.1|[463,-562,774,-450,291,-82,32,-4,1]|1|3.744760841910772514993105521596830601258E-41
8.0.71256963600.1|[172,208,136,64,30,8,7,-1,1]|3|4.176369167062101095942440520086557157263E-44
8.0.70337404944.1|[16,20,53,-27,50,-3,8,-1,1]|5|1.167948098679486554909018032266991884479E-41
8.0.74640425616.1|[463,-562,774,-450,291,-82,32,-4,1]|2|5.492238839879657806385544723777904596351E-40
8.0.71256963600.1|[172,208,136,64,30,8,7,-1,1]|4|4.049070377562690883423479408965016573076E-41
8.0.74640425616.1|[463,-562,774,-450,291,-82,32,-4,1]|3|4.527733904624178119693045609568041999677E-44
8.0.70337404944.1|[16,20,53,-27,50,-3,8,-1,1]|7|1.305050944011779264941677849737613678718E-39
8.0.74640425616.1|[463,-562,774,-450,291,-82,32,-4,1]|4|1.520841289794821685627689331790820666033E-39
8.0.92998161936.1|[625,-125,25,10,-42,2,1,-1,1]|1|2.197239929858395831632611831544403186139E-44
8.0.92998161936.1|[625,-125,25,10,-42,2,1,-1,1]|3|1.850148748971447500214409084536110022162E-41
8.0.92998161936.1|[625,-125,25,10,-42,2,1,-1,1]|5|2.315435812136027608130091590274507674706E-39
8.0.92998161936.1|[625,-125,25,10,-42,2,1,-1,1]|6|5.262323532902601433723665565072569037944E-43
8.0.118223194896.1|[4,0,103,0,83,0,17,0,1]|1|1.026752060783445577806325721782683509014E-40
8.0.118223194896.1|[4,0,103,0,83,0,17,0,1]|2|4.745356093360949821352455123934581826488E-43
8.0.118223194896.1|[4,0,103,0,83,0,17,0,1]|3|8.018294130276586938421609401454445636446E-50
8.0.119563808400.1|[1084,920,324,116,-18,-22,-1,-3,1]|1|4.627509002928789581055405038817161797801E-41
8.0.118223194896.1|[4,0,103,0,83,0,17,0,1]|4|5.739718509874450722503596373155496473724E-42
8.0.119563808400.1|[1084,920,324,116,-18,-22,-1,-3,1]|2|1.091943699409602099178644599325100901710E-41
8.0.126976057569.1|[2401,-343,-441,28,44,4,-9,-1,1]|1|8.882773379074338794962557636199925154812E-43
8.0.127689016896.1|[1132,890,261,149,-12,-19,2,-3,1]|1|6.325484901620697889651960756145839532525E-40
8.0.126976057569.1|[2401,-343,-441,28,44,4,-9,-1,1]|2|5.111409685784569960209572562869221231357E-40
8.0.127689016896.1|[1132,890,261,149,-12,-19,2,-3,1]|2|1.980839663519489666938668013780766740814E-41
8.0.119563808400.1|[1084,920,324,116,-18,-22,-1,-3,1]|4|2.630171026442778489486654928487192199856E-41
8.0.127689016896.1|[1132,890,261,149,-12,-19,2,-3,1]|3|1.993496126034286645143255695124473586268E-39
8.0.127689016896.1|[1132,890,261,149,-12,-19,2,-3,1]|4|2.979201400586789736278459304566224113414E-43
8.0.137759745600.1|[208,220,163,39,10,-13,0,-3,1]|1|5.499731665791899153261450865929059970957E-41
8.0.137759745600.1|[208,220,163,39,10,-13,0,-3,1]|2|1.696439492907465655033032983597455243556E-43
8.0.137759745600.1|[208,220,163,39,10,-13,0,-3,1]|3|1.407796186432015652317126317341549673174E-41
8.0.137759745600.1|[208,220,163,39,10,-13,0,-3,1]|4|1.793670792429785867612563830319882154371E-42
8.0.178705725696.1|[625,0,-75,-30,29,-6,-3,0,1]|1|5.552076117950156656936199796565792311438E-17
8.0.170532657936.1|[64,0,236,0,116,0,19,0,1]|1|5.025455643354890549622276986326219988311E-42
8.0.170532657936.1|[64,0,236,0,116,0,19,0,1]|2|3.504520024748547439289187736834453873177E-40
8.0.170532657936.1|[64,0,236,0,116,0,19,0,1]|3|1.749437578307414566544251883143136966496E-40
8.0.170532657936.1|[64,0,236,0,116,0,19,0,1]|4|4.194305702090692849667116961349618248758E-41
8.0.214032068496.1|[64,0,140,0,92,0,19,0,1]|1|7.260233447772365957239330701403537624913E-41
8.0.214032068496.1|[64,0,140,0,92,0,19,0,1]|2|3.336284179018789152658339212310225576102E-42
8.0.214032068496.1|[64,0,140,0,92,0,19,0,1]|3|1.623437552173667937322969772096133511995E-41
8.0.214032068496.1|[64,0,140,0,92,0,19,0,1]|4|4.797337644512410516909744315028790506479E-41
8.0.229283914896.1|[292,156,111,27,38,-9,12,-3,1]|3|1.343633654601665260837420279509249987113E-40
8.0.229283914896.1|[292,156,111,27,38,-9,12,-3,1]|4|9.430381774710594576164507158043931641269E-42
8.0.229283914896.1|[292,156,111,27,38,-9,12,-3,1]|5|2.174746585612433227732104562855498847033E-16
8.0.256416653376.1|[4,-18,5,99,128,33,-8,-3,1]|1|1.974598909394185617774771982863317542899E-49
8.0.229283914896.1|[292,156,111,27,38,-9,12,-3,1]|6|0.0000000000000000000000000000000000000000
8.0.229283914896.1|[292,156,111,27,38,-9,12,-3,1]|7|2.242077542919707313477967333263865810048E-44
8.0.256416653376.1|[4,-18,5,99,128,33,-8,-3,1]|2|6.436853123534736422988373899191630541222E-39
8.0.256416653376.1|[4,-18,5,99,128,33,-8,-3,1]|3|1.434929627468612680625899093288874118431E-42
8.0.281044178496.1|[148,666,723,-185,4,-27,-2,-1,1]|1|1.815181781715574018681140021096207605617E-38
8.0.256416653376.1|[4,-18,5,99,128,33,-8,-3,1]|4|3.888765187863517088716798360486761995074E-40
8.0.281044178496.1|[148,666,723,-185,4,-27,-2,-1,1]|2|5.895257143470735746445871965989236391046E-42
8.0.281044178496.1|[148,666,723,-185,4,-27,-2,-1,1]|3|3.963420056545583270446141233301234587288E-40
8.0.281044178496.1|[148,666,723,-185,4,-27,-2,-1,1]|4|2.869859254937225361251798186577748236862E-42
8.0.325255777344.2|[64,0,-88,0,113,0,-11,0,1]|1|2.448815772863829576749588205923276387676E-39
8.0.325255777344.2|[64,0,-88,0,113,0,-11,0,1]|2|5.615545351761332057600637266132108590710E-40
8.0.446834760849.1|[361,-228,-103,-80,126,-2,-9,-2,1]|1|4.429634964851823018818078504486219595422E-40
8.0.446834760849.1|[361,-228,-103,-80,126,-2,-9,-2,1]|2|2.876738671731577485993065550206703308113E-39
8.0.536808259584.3|[101,-164,248,-184,133,-52,22,-4,1]|1|2.681825332823821822143486732943109067080E-17
8.0.637282890000.1|[64,0,316,0,185,0,26,0,1]|1|8.210290813718509657043389372016716159413E-42
8.0.751106488896.1|[625,-125,-125,-20,42,-4,-5,-1,1]|1|4.738008812223410908015727969243952478114E-19
8.0.637282890000.1|[64,0,316,0,185,0,26,0,1]|2|2.206442161078294756623362362400439834879E-39
8.0.704491635600.1|[400,0,508,0,176,0,23,0,1]|1|9.188032676654762216534051325174842857222E-42
8.0.637282890000.1|[64,0,316,0,185,0,26,0,1]|3|7.572949016808052322678102015279923541842E-40
8.0.704491635600.1|[400,0,508,0,176,0,23,0,1]|2|1.138216716674515160460110823626678150005E-40
8.0.637282890000.1|[64,0,316,0,185,0,26,0,1]|4|6.007119403478755550158467416387564994173E-48
8.0.751106488896.1|[625,-125,-125,-20,42,-4,-5,-1,1]|4|3.081276272337681574589846813412058669983E-44
8.0.704491635600.1|[400,0,508,0,176,0,23,0,1]|3|4.733093135505032701673813759549952213651E-41
8.0.704491635600.1|[400,0,508,0,176,0,23,0,1]|4|3.946056475538684871721222506544403825685E-42
8.0.751106488896.1|[625,-125,-125,-20,42,-4,-5,-1,1]|5|5.560789063350971121931950242612093113018E-39
